geo,country,year,size_emp,E_AI_BCDP,E_AI_BCST,E_AI_BDDT,E_AI_BEC,E_AI_BIAS,E_AI_BINC,E_AI_BLE,E_AI_BLEG,E_AI_BNU,E_AI_CC,E_AI_CC1SI_DA,E_AI_DA,E_AI_EC,E_AI_PBAM,E_AI_PITS,E_AI_TANY,E_AI_TML,E_AI_TNLG,E_AI_TPA,security_concern_index,efficiency_need_proxy,deployment_readiness_index,governance_maturity_proxy,target_workflow_automation,target_any_ai,is_sme,adoption_gap_vs_any_ai,security_x_efficiency
ES,Spain,2024,GE250,19.645,17.139999999999997,18.7425,8.0475,22.459999999999997,9.8925,29.4225,18.150000000000002,3.6750000000000003,39.36,35.394999999999996,39.5,17.040000000000003,23.346666666666664,28.433333333333337,43.980000000000004,24.740000000000002,18.119999999999997,24.32,17.291428571428572,26.005333333333333,38.085,25.446666666666665,24.32,43.980000000000004,0,19.660000000000004,449.6693638095238
ES,Spain,2025,10-249,18.205000000000002,16.1425,16.2675,7.9275,,12.07,28.049999999999997,17.462500000000002,4.605,12.855,9.575,14.1,11.926666666666668,12.493333333333334,7.0,19.225,4.915,8.239999999999998,6.05,16.589285714285715,9.159666666666666,12.176666666666668,7.0,6.05,19.225,1,13.175,151.9523273809524
ES,Spain,2025,10-49,18.2325,15.725,15.969999999999999,7.705,,11.965,28.0375,17.35,4.6125,10.875,7.74,12.094999999999999,10.976666666666667,10.723333333333334,5.253333333333333,17.265,4.050000000000001,7.06,5.38,16.42642857142857,7.861666666666667,10.236666666666666,5.253333333333333,5.38,17.265,1,11.885000000000002,129.13910595238096
ES,Spain,2025,50-249,18.7775,18.52,18.13,9.17,,12.975,29.135,18.5875,4.75,23.935,19.810000000000002,25.315,17.650000000000002,19.87666666666667,14.01,30.165,9.75,14.865,9.780000000000001,17.899285714285714,15.917333333333335,23.02,14.01,9.780000000000001,30.165,1,20.384999999999998,284.9088971428572
ES,Spain,2025,GE250,22.74,16.65,20.3575,9.1975,,12.2775,29.345,18.77,2.8275,52.79,49.065,54.11,19.116666666666664,32.11,30.213333333333335,57.47,29.345,32.144999999999996,28.465,18.476785714285715,35.235,51.98833333333332,30.213333333333335,28.465,57.47,0,29.005,651.0295446428571
EU27_2020,EU-27,2021,10-249,,,,,,,,,,,,,,,8.543333333333333,7.109999999999999,2.15,1.19,2.53,,1.9566666666666663,,8.543333333333333,2.53,7.109999999999999,1,4.58,
EU27_2020,EU-27,2021,10-49,,,,,,,,,,,,,,,7.613333333333332,6.18,1.775,1.05,2.1,,1.6416666666666668,,7.613333333333332,2.1,6.18,1,4.08,
EU27_2020,EU-27,2021,50-249,,,,,,,,,,,,,,,11.933333333333335,12.59,4.355,2.0300000000000002,5.085,,3.8233333333333337,,11.933333333333335,5.085,12.59,1,7.505,
EU27_2020,EU-27,2021,GE250,,,,,,,,,,,,,,,20.583333333333332,28.439999999999998,13.065000000000001,5.255,14.58,,10.966666666666669,,20.583333333333332,14.58,28.439999999999998,0,13.859999999999998,
EU27_2020,EU-27,2023,10-249,12.735,13.8725,14.275,6.74,,14.515,20.59,13.7725,6.0925,5.63,3.76,4.9,6.476666666666667,7.786666666666666,9.03,7.42,2.245,1.94,2.605,13.785714285714286,3.8953333333333333,4.763333333333334,9.03,2.605,7.42,1,4.8149999999999995,53.69995238095238
EU27_2020,EU-27,2023,10-49,12.897499999999999,14.17,14.0125,7.015000000000001,,14.105,20.3375,13.92,6.4425,4.755000000000001,2.9850000000000003,3.965,5.8566666666666665,7.47,7.723333333333334,6.45,1.8,1.7850000000000001,2.13,13.779642857142859,3.4299999999999997,3.9016666666666673,7.723333333333334,2.13,6.45,1,4.32,47.264175
EU27_2020,EU-27,2023,50-249,12.5575,13.21,15.7375,5.9025,,16.5575,22.23,13.6725,4.9825,10.690000000000001,8.265,10.335,10.166666666666666,9.143333333333333,13.610000000000001,13.09,4.83,2.83,5.35,14.266785714285716,6.497666666666666,9.763333333333334,13.610000000000001,5.35,13.09,1,7.74,92.70081797619046
EU27_2020,EU-27,2023,GE250,14.819999999999999,13.8675,18.165,5.845,,17.0325,25.0425,14.035,5.194999999999999,28.009999999999998,24.295,27.189999999999998,17.236666666666668,15.530000000000001,25.72,30.490000000000002,14.665,7.745,16.475,15.543928571428571,16.321,26.498333333333335,25.72,16.475,30.490000000000002,0,14.015,253.69245821428572
EU27_2020,EU-27,2024,10-249,15.967500000000001,10.9775,14.5225,7.7924999999999995,,13.6375,23.3225,17.270000000000003,6.952500000000001,,,,10.450000000000001,11.1,8.360000000000001,12.705,3.76,5.095000000000001,3.72,14.784285714285714,5.91875,,8.360000000000001,3.72,12.705,1,8.985,87.50449107142857
EU27_2020,EU-27,2024,10-49,15.47,10.577499999999999,14.2,7.875,,13.2175,22.665,16.9425,7.3549999999999995,,,,9.346666666666666,10.569999999999999,7.023333333333333,11.275,3.15,4.609999999999999,3.05,14.421071428571429,5.344999999999999,,7.023333333333333,3.05,11.275,1,8.225000000000001,77.08062678571427
EU27_2020,EU-27,2024,50-249,18.5825,12.98,16.4275,7.8775,,15.842500000000001,26.85,19.3125,5.8025,,,,16.64,13.566666666666665,13.613333333333335,21.009999999999998,7.295,7.895,7.635,16.83892857142857,9.097916666666666,,13.613333333333335,7.635,21.009999999999998,1,13.374999999999998,153.19916889880952
EU27_2020,EU-27,2024,GE250,22.06,13.4675,19.73,8.545,,16.532500000000002,29.132499999999997,21.744999999999997,5.3275,,,,23.06,22.61,28.233333333333334,41.19,20.59,16.65,20.41,18.744642857142857,20.065,,28.233333333333334,20.41,41.19,0,20.779999999999998,376.11125892857143
EU27_2020,EU-27,2025,10-249,17.7975,13.0675,14.755,8.407499999999999,,14.1625,23.9275,18.225,6.1525,15.225000000000001,10.059999999999999,12.775,11.956666666666669,13.786666666666667,7.983333333333333,18.994999999999997,4.529999999999999,8.120000000000001,4.805,15.763214285714284,8.803333333333333,12.686666666666667,7.983333333333333,4.805,18.994999999999997,1,14.189999999999998,138.76882976190473
EU27_2020,EU-27,2025,10-49,17.462500000000002,12.912500000000001,14.525,8.42,,13.87,23.5775,18.224999999999998,6.395,13.395,8.325,10.82,11.083333333333334,12.743333333333332,6.489999999999999,17.095,3.83,7.0,4.154999999999999,15.570357142857144,7.709666666666666,10.846666666666666,6.489999999999999,4.154999999999999,17.095,1,12.94,120.04226345238095
EU27_2020,EU-27,2025,50-249,19.9675,14.245000000000001,16.3475,8.665,,16.0225,26.402500000000003,18.857499999999998,5.2524999999999995,26.21,20.485,24.509999999999998,17.576666666666668,18.743333333333332,14.450000000000001,30.405,8.74,14.815,8.68,17.215357142857147,15.097666666666665,23.735,14.450000000000001,8.68,30.405,1,21.725,259.9117236904762
EU27_2020,EU-27,2025,GE250,24.685,14.61,18.4025,8.905,,15.959999999999999,27.349999999999998,21.5175,4.105,51.775000000000006,46.25,50.915000000000006,22.836666666666662,30.383333333333336,33.276666666666664,55.065,25.064999999999998,31.7,24.435000000000002,18.775714285714287,32.49966666666667,49.64666666666667,33.276666666666664,24.435000000000002,55.065,0,30.629999999999995,610.2044557142858
FI,Finland,2021,10-249,8.5325,14.299999999999999,14.864999999999998,2.3125,,19.325,21.11,7.5025,6.659999999999999,,,,13.88,,6.6866666666666665,14.62,5.35,2.26,7.66,12.563928571428573,5.09,,6.6866666666666665,7.66,14.62,1,6.959999999999999,63.95039642857143
FI,Finland,2021,10-49,8.51,13.8775,14.332500000000001,2.3575,,17.9525,20.2825,8.0075,6.775,,,,12.4,,5.613333333333333,12.37,4.31,1.96,6.22,12.18857142857143,4.163333333333333,,5.613333333333333,6.22,12.37,1,6.1499999999999995,50.74508571428572
FI,Finland,2021,50-249,9.147499999999999,16.8175,17.825,2.2800000000000002,,25.79,25.552500000000002,6.012499999999999,6.6225000000000005,,,,22.44333333333333,,10.486666666666666,26.66,10.9,3.84,15.33,14.775000000000002,10.023333333333333,,10.486666666666666,15.33,26.66,1,11.33,148.09475000000003
FI,Finland,2021,GE250,13.945,14.015,25.6275,,,29.875,25.8625,9.592500000000001,7.955,,,,31.03333333333333,,27.519999999999996,51.17,28.97,8.16,37.96,19.819583333333334,25.03,,27.519999999999996,37.96,51.17,0,13.21,496.08417083333336
FI,Finland,2023,10-249,14.0625,11.23,15.7675,4.245,,21.137500000000003,26.12,11.7875,6.205,13.17,10.16,10.89,17.593333333333334,6.1433333333333335,10.626666666666667,13.83,5.65,3.98,7.56,14.907142857142858,6.844666666666666,11.406666666666666,10.626666666666667,7.56,13.83,1,6.2700000000000005,102.0344238095238
FI,Finland,2023,10-49,13.67,11.0075,14.930000000000001,4.4825,,20.4475,25.937500000000004,11.2625,5.855,10.83,7.83,8.5,15.713333333333333,5.3999999999999995,8.67,11.48,4.0,3.62,5.66,14.533928571428572,5.436,9.053333333333333,8.67,5.66,11.48,1,5.82,79.00643571428571
FI,Finland,2023,50-249,16.5625,12.8525,20.155,3.58,,25.2825,28.5775,14.6675,8.025,25.67,22.58,23.66,28.44666666666667,8.833333333333334,17.233333333333334,26.4,14.45,5.92,17.66,17.3825,14.104666666666668,23.97,17.233333333333334,17.66,26.4,1,8.739999999999998,245.17436833333338
FI,Finland,2023,GE250,19.3575,15.375,27.81,3.26,,27.085,32.3425,12.542499999999999,5.9,53.33,49.81,50.26,37.11666666666667,19.413333333333334,34.68333333333334,53.33,32.45,12.32,38.73,19.681785714285716,30.634666666666664,51.13333333333333,34.68333333333334,38.73,53.33,0,14.600000000000001,602.9449447619048
FI,Finland,2024,10-249,,,,,,,,,,,,,,12.553333333333333,9.866666666666667,22.81,8.57,12.03,9.37,,10.630833333333333,,9.866666666666667,9.37,22.81,1,13.44,
FI,Finland,2024,10-49,,,,,,,,,,,,,,11.486666666666666,7.563333333333335,20.02,7.22,10.9,7.72,,9.331666666666667,,7.563333333333335,7.72,20.02,1,12.3,
FI,Finland,2024,50-249,,,,,,,,,,,,,,17.18,18.666666666666668,37.67,15.76,18.02,18.15,,17.2775,,18.666666666666668,18.15,37.67,1,19.520000000000003,
FI,Finland,2024,GE250,,,,,,,,,,,,,,32.56,40.23333333333333,70.4,42.47,42.09,46.68,,40.95,,40.23333333333333,46.68,70.4,0,23.720000000000006,
FI,Finland,2025,10-249,19.4625,11.155,18.3925,6.5675,,19.935000000000002,28.0675,18.0425,7.785,34.39,23.81,25.24,23.486666666666665,14.426666666666664,10.58,36.41,11.71,18.94,13.78,17.374642857142856,16.819333333333333,27.813333333333333,10.58,13.78,36.41,1,22.629999999999995,292.2299097619047
FI,Finland,2025,10-49,18.607499999999998,10.770000000000001,17.7875,6.905000000000001,,19.0,27.872500000000002,17.8425,8.16,31.49,20.54,21.79,22.423333333333332,12.956666666666665,8.819999999999999,33.51,10.31,17.09,11.75,16.969285714285714,14.779333333333332,24.606666666666666,8.819999999999999,11.75,33.51,1,21.759999999999998,250.79473
FI,Finland,2025,50-249,24.2625,13.3925,21.9325,5.0425,,25.1475,29.775000000000002,19.52,6.11,49.34,40.63,43.04,30.333333333333332,20.933333333333334,18.146666666666665,51.35,18.93,28.5,24.25,19.867500000000003,27.130666666666666,44.336666666666666,18.146666666666665,24.25,51.35,1,27.1,539.0185200000001
FI,Finland,2025,GE250,31.035000000000004,10.407499999999999,26.345,5.295,,22.245,23.56,22.205,3.7575,78.83,74.72,76.48,27.266666666666666,38.60333333333333,45.696666666666665,79.4,46.44,54.58,51.74,20.15607142857143,53.56866666666666,76.67666666666668,45.696666666666665,51.74,79.4,0,27.660000000000004,1079.7338716666666
FR,France,2021,10-249,,,,,,,,,,,,,,,6.676666666666666,6.0600000000000005,2.085,0.925,1.77,,1.5933333333333335,,6.676666666666666,1.77,6.0600000000000005,1,4.290000000000001,
FR,France,2021,10-49,,,,,,,,,,,,,,,6.223333333333334,5.0649999999999995,1.65,0.715,1.41,,1.2583333333333333,,6.223333333333334,1.41,5.0649999999999995,1,3.6549999999999994,
FR,France,2021,50-249,,,,,,,,,,,,,,,8.533333333333333,13.08,5.15,2.4,4.295,,3.9483333333333337,,8.533333333333333,4.295,13.08,1,8.785,
FR,France,2021,GE250,,,,,,,,,,,,,,,21.24,30.95,15.34,6.57,15.09,,12.333333333333334,,21.24,15.09,30.95,0,15.86,
FR,France,2023,10-249,,,,,,,,,,3.5949999999999998,2.415,3.615,,3.89,6.699999999999999,5.48,2.4,0.985,1.775,,2.5330000000000004,3.2083333333333335,6.699999999999999,1.775,5.48,1,3.7050000000000005,
FR,France,2023,10-49,,,,,,,,,,3.005,1.885,2.95,,3.6533333333333338,5.236666666666666,4.755,1.9049999999999998,0.875,1.51,,2.178666666666667,2.6133333333333333,5.236666666666666,1.51,4.755,1,3.245,
FR,France,2023,50-249,,,,,,,,,,7.385,5.84,7.9350000000000005,,4.833333333333334,11.836666666666666,10.175,5.6,1.69,3.495,,4.710666666666667,7.053333333333334,11.836666666666666,3.495,10.175,1,6.680000000000001,
FR,France,2023,GE250,,,,,,,,,,18.994999999999997,17.265,19.455,,7.226666666666667,25.930000000000003,20.945,11.715,4.9,9.93,,10.645333333333333,18.571666666666665,25.930000000000003,9.93,20.945,0,11.015,
FR,France,2024,10-249,,,,,,,,,,,,,,9.126666666666667,7.383333333333333,9.27,3.62,2.935,2.9450000000000003,,4.656666666666666,,7.383333333333333,2.9450000000000003,9.27,1,6.324999999999999,
FR,France,2024,10-49,,,,,,,,,,,,,,8.803333333333333,7.1499999999999995,8.530000000000001,3.3499999999999996,2.725,2.795,,4.418333333333333,,7.1499999999999995,2.795,8.530000000000001,1,5.735000000000001,
FR,France,2024,50-249,,,,,,,,,,,,,,,,14.545,5.529999999999999,4.425,3.995,,4.6499999999999995,,,3.995,14.545,1,10.55,
FR,France,2024,GE250,,,,,,,,,,,,,,,,32.74,19.05,11.84,13.83,,14.906666666666666,,,13.83,32.74,0,18.910000000000004,
FR,France,2025,10-249,,,,,,,,,,12.1,7.02,10.675,,13.376666666666667,6.3566666666666665,17.04,3.525,6.945,3.9000000000000004,,7.684333333333333,9.931666666666667,6.3566666666666665,3.9000000000000004,17.04,1,13.139999999999999,
FR,France,2025,10-49,,,,,,,,,,10.120000000000001,5.37,9.059999999999999,,12.766666666666666,5.253333333333333,15.07,2.995,5.67,3.415,,6.781333333333333,8.183333333333334,5.253333333333333,3.415,15.07,1,11.655000000000001,
FR,France,2025,50-249,,,,,,,,,,25.9,18.57,21.98,,17.046666666666667,11.556666666666667,30.81,7.18,15.89,7.28,,13.875333333333334,22.150000000000002,11.556666666666667,7.28,30.81,1,23.529999999999998,
FR,France,2025,GE250,,,,,,,,,,55.51,53.54,56.3,,35.413333333333334,35.89666666666667,58.01,28.96,38.65,24.97,,36.85866666666667,55.11666666666667,35.89666666666667,24.97,58.01,0,33.04,
HR,Croatia,2021,10-249,8.1775,19.8875,10.7075,6.12,,17.055,16.41,8.9025,5.195000000000001,,,,5.486666666666667,,8.270000000000001,8.495000000000001,2.46,2.085,2.95,12.465714285714284,2.4983333333333335,,8.270000000000001,2.95,8.495000000000001,1,5.545000000000001,31.143509523809524
HR,Croatia,2021,10-49,8.862499999999999,19.459999999999997,9.952499999999999,6.665,,16.36,15.2675,8.752500000000001,6.015,,,,5.1066666666666665,,8.443333333333333,8.254999999999999,2.45,2.2199999999999998,2.625,12.188571428571427,2.4316666666666666,,8.443333333333333,2.625,8.254999999999999,1,5.629999999999999,29.638542857142852
HR,Croatia,2021,50-249,5.512499999999999,21.985,13.995,3.99,,20.1825,21.3575,9.684999999999999,1.93,,,,7.7,,7.44,9.870000000000001,2.4850000000000003,1.3,4.82,13.815357142857144,2.8683333333333336,,7.44,4.82,9.870000000000001,1,5.050000000000001,39.62704940476191
HR,Croatia,2021,GE250,3.1425,24.3725,11.9675,6.277500000000001,,16.352500000000003,24.615000000000002,8.004999999999999,3.0624999999999996,,,,15.446666666666665,,12.72,21.57,5.38,2.645,12.405000000000001,13.533214285714285,6.81,,12.72,12.405000000000001,21.57,0,9.165,92.16118928571427
HR,Croatia,2023,10-249,7.680000000000001,20.255,12.44,6.7475000000000005,,17.6525,19.675,14.2475,3.6599999999999997,5.605,3.79,5.5,6.666666666666667,5.946666666666666,2.0833333333333335,7.695,2.025,2.48,1.58,14.099642857142857,3.506333333333333,4.965,2.0833333333333335,1.58,7.695,1,6.115,49.438047738095236
HR,Croatia,2023,10-49,7.365000000000001,20.455000000000002,12.8275,6.984999999999999,,17.825,19.935,14.2975,3.76,5.140000000000001,3.24,4.805,6.47,6.44,1.9233333333333331,7.130000000000001,1.8399999999999999,2.3899999999999997,1.165,14.241428571428571,3.3280000000000003,4.3950000000000005,1.9233333333333331,1.165,7.130000000000001,1,5.965000000000001,47.395474285714286
HR,Croatia,2023,50-249,9.3725,19.3075,10.467500000000001,5.53,,16.8525,18.4175,14.0475,3.16,8.48,7.14,9.74,7.886666666666667,3.9933333333333336,2.7899999999999996,11.17,3.19,3.06,4.12,13.427857142857144,4.820666666666666,8.453333333333333,2.7899999999999996,4.12,11.17,1,7.05,64.73122333333333
HR,Croatia,2023,GE250,9.5175,17.655,10.4475,2.775,,15.8025,23.27,11.025,3.135,17.26,15.53,18.19,17.19,6.05,6.4366666666666665,19.29,7.75,3.47,12.61,12.927499999999998,9.614,16.993333333333336,6.4366666666666665,12.61,19.29,0,6.68,124.28498499999999
HR,Croatia,2024,10-249,11.334999999999999,18.4375,13.184999999999999,6.8475,,16.03,20.785,17.075,6.682500000000001,9.075,,,6.703333333333333,6.483333333333333,8.636666666666667,11.365,3.91,3.82,2.795,14.813571428571427,4.252083333333333,9.075,8.636666666666667,2.795,11.365,1,8.57,62.98854017857142
HR,Croatia,2024,10-49,11.5925,18.3925,13.305,7.4025,,16.165000000000003,20.695,17.405,7.335,8.36,,,6.38,6.003333333333333,8.1,10.57,3.71,3.39,2.21,14.993928571428572,3.828333333333333,8.36,8.1,2.21,10.57,1,8.36,57.40175654761905
HR,Croatia,2024,50-249,10.1625,18.892500000000002,12.735,4.0875,,15.540000000000001,21.4875,15.615000000000002,3.47,13.69,,,8.833333333333334,8.826666666666668,11.283333333333333,16.49,5.23,6.6,6.57,14.074285714285717,6.806666666666667,13.69,11.283333333333333,6.57,16.49,1,9.919999999999998,95.79897142857145
HR,Croatia,2024,GE250,7.6225,19.9225,8.385,2.0125,,17.265,20.765,12.8175,2.9675,26.35,,,16.903333333333332,11.543333333333331,27.48,28.36,13.12,9.67,15.7,12.684285714285716,12.508333333333331,26.35,27.48,15.7,28.36,0,12.66,158.6592738095238
HR,Croatia,2025,10-249,10.69,19.77,16.3375,5.25,,17.64,19.2,15.4625,5.2749999999999995,11.27,8.825,11.33,6.703333333333333,9.866666666666667,9.853333333333333,14.555,4.765000000000001,7.17,2.45,14.907142857142857,7.116333333333334,10.475,9.853333333333333,2.45,14.555,1,12.105,106.08419761904763
HR,Croatia,2025,10-49,10.1975,19.8675,17.8275,5.4350000000000005,,17.735,18.595,15.4175,5.392500000000001,9.690000000000001,7.279999999999999,9.469999999999999,5.813333333333333,8.916666666666666,9.253333333333334,12.809999999999999,4.295,6.390000000000001,1.71,15.010714285714286,6.156333333333333,8.813333333333333,9.253333333333334,1.71,12.809999999999999,1,11.099999999999998,92.41096071428572
HR,Croatia,2025,50-249,13.2,20.7825,12.1025,4.9575,,18.515,22.6975,16.7175,5.1975,21.18,18.52,23.0,12.666666666666666,14.116666666666667,12.793333333333335,25.5,7.73,12.09,7.11,15.567499999999999,12.809333333333333,20.900000000000002,12.793333333333335,7.11,25.5,1,18.39,199.40929666666665
HR,Croatia,2025,GE250,16.395,21.995,13.582500000000001,7.1,,19.95,24.785,14.917499999999999,7.2575,36.6,35.28,37.36,22.45,18.753333333333334,27.873333333333335,39.57,12.86,16.62,19.69,16.960714285714285,21.056666666666665,36.413333333333334,27.873333333333335,19.69,39.57,0,19.88,357.1361071428571
HU,Hungary,2021,10-249,7.025,16.6875,6.6325,3.075,,11.6275,16.2425,7.297499999999999,5.7524999999999995,,,,3.23,,6.496666666666667,2.785,0.655,0.435,1.0550000000000002,9.798214285714286,0.7150000000000002,,6.496666666666667,1.0550000000000002,2.785,1,1.73,7.005723214285716
HU,Hungary,2021,10-49,7.0475,16.7225,6.22,3.405,,11.065,16.8725,7.250000000000001,6.0625,,,,2.91,,6.56,2.625,0.6,0.445,0.975,9.7975,0.6733333333333333,,6.56,0.975,2.625,1,1.65,6.596983333333333
HU,Hungary,2021,50-249,7.1125,16.93,8.315000000000001,1.9075,,13.985,14.2425,7.64,4.7124999999999995,,,,5.226666666666667,,6.25,3.8049999999999997,1.0,0.375,1.525,10.018928571428571,0.9666666666666667,,6.25,1.525,3.8049999999999997,1,2.28,9.684964285714285
HU,Hungary,2021,GE250,10.805,18.6625,12.21,2.945,,13.4025,17.5375,8.42,4.842499999999999,,,,8.67,,12.456666666666665,13.29,3.87,0.99,5.7,11.997500000000002,3.52,,12.456666666666665,5.7,13.29,0,7.589999999999999,42.23120000000001
HU,Hungary,2023,10-249,11.4075,15.290000000000001,11.819999999999999,8.0175,,13.677499999999998,18.975,13.9225,6.7475,2.71,2.045,2.535,3.7100000000000004,8.0,7.546666666666667,3.385,0.865,0.94,1.4249999999999998,13.301428571428572,2.753,2.43,7.546666666666667,1.4249999999999998,3.385,1,1.96,36.618832857142856
HU,Hungary,2023,10-49,11.9425,15.235,12.5425,8.925,,13.392499999999998,19.75,14.6125,7.057500000000001,2.37,1.755,2.255,3.5533333333333332,7.543333333333334,8.036666666666667,3.0549999999999997,0.765,0.8200000000000001,1.19,13.771428571428572,2.514666666666667,2.1266666666666665,8.036666666666667,1.19,3.0549999999999997,1,1.8649999999999998,34.63055238095239
HU,Hungary,2023,50-249,8.745000000000001,15.665000000000001,8.2125,3.4400000000000004,,15.2125,15.145,10.509999999999998,5.22,4.95,3.95,4.38,4.753333333333333,9.88,5.849999999999999,5.59,1.525,1.72,2.99,10.989999999999998,4.099,4.426666666666667,5.849999999999999,2.99,5.59,1,2.5999999999999996,45.04801
HU,Hungary,2023,GE250,13.287500000000001,20.42,14.4975,8.11,,18.6925,19.845,11.905000000000001,6.672499999999999,16.86,13.56,15.27,11.996666666666668,10.883333333333333,13.523333333333333,17.43,5.81,2.16,10.14,15.25107142857143,8.852666666666668,15.229999999999999,13.523333333333333,10.14,17.43,0,7.289999999999999,135.0126516666667
HU,Hungary,2024,10-249,13.44,12.3875,10.18,8.5125,8.156666666666666,9.844999999999999,19.425,15.595,9.52,5.955,,,5.596666666666667,6.533333333333332,5.1000000000000005,7.119999999999999,1.705,2.705,2.33,12.769285714285715,3.3183333333333334,5.955,6.628333333333334,2.33,7.119999999999999,1,4.789999999999999,42.37274642857143
HU,Hungary,2024,10-49,13.7775,12.345,10.2525,9.0075,7.776666666666667,8.912500000000001,19.44,16.392500000000002,10.837499999999999,5.505,,,5.163333333333333,6.233333333333334,4.7,6.654999999999999,1.63,2.535,2.145,12.875357142857142,3.1358333333333333,5.505,6.238333333333333,2.145,6.654999999999999,1,4.51,40.374974107142855
HU,Hungary,2024,50-249,12.3125,12.8775,10.107500000000002,6.5625,12.953333333333335,14.120000000000001,19.825,12.53,4.045,8.885,,,8.433333333333334,7.96,7.006666666666668,10.129999999999999,2.1799999999999997,3.81,3.54,12.619285714285715,4.3725,8.885,9.98,3.54,10.129999999999999,1,6.589999999999999,55.17782678571428
HU,Hungary,2024,GE250,18.245,18.3825,14.597499999999998,7.2725,5.746666666666667,17.880000000000003,22.652500000000003,16.085,2.6,22.235,,,15.613333333333335,10.756666666666666,13.386666666666665,23.485,7.49,5.445,13.085,16.444999999999997,9.194166666666668,22.235,9.566666666666666,13.085,23.485,0,10.399999999999999,151.19807083333333
HU,Hungary,2025,10-249,15.7575,13.3225,11.455,9.4,,11.99,20.37,15.842500000000001,9.4725,8.115,5.15,6.265,7.836666666666666,12.183333333333335,4.636666666666666,9.89,2.1100000000000003,3.99,3.535,14.019642857142857,5.616666666666667,6.510000000000001,4.636666666666666,3.535,9.89,1,6.355,78.74366071428572
HU,Hungary,2025,10-49,15.5425,12.49,11.5675,9.91,,12.16,19.865,16.2375,10.2825,7.235,4.355,5.35,7.510000000000001,11.546666666666667,4.090000000000001,9.015,1.7650000000000001,3.625,3.245,13.9675,5.106333333333334,5.646666666666666,4.090000000000001,3.245,9.015,1,5.7700000000000005,71.32271083333333
HU,Hungary,2025,50-249,17.0925,17.8875,10.965,6.8,,11.26,23.2875,13.9375,5.305,13.86,10.32,12.205,10.020000000000001,15.256666666666668,7.06,15.6,4.34,6.335000000000001,5.41,14.461428571428574,8.709333333333333,12.128333333333332,7.06,5.41,15.6,1,10.19,125.94940190476193
HU,Hungary,2025,GE250,23.6875,16.2,13.745,8.832500000000001,,14.7025,20.57,18.715,4.48,38.455,32.705,35.78,15.899999999999999,24.863333333333333,16.816666666666666,40.08,12.435,15.42,21.955,16.63607142857143,22.090666666666667,35.64666666666667,16.816666666666666,21.955,40.08,0,18.125,367.5019085714286
IE,Ireland,2021,10-249,,,,,,,,,,,,,,,7.826666666666667,7.23,3.125,0.945,2.535,,2.2016666666666667,,7.826666666666667,2.535,7.23,1,4.695,
IE,Ireland,2021,10-49,,,,,,,,,,,,,,,8.386666666666667,6.109999999999999,2.4050000000000002,0.66,1.91,,1.6583333333333332,,8.386666666666667,1.91,6.109999999999999,1,4.199999999999999,
IE,Ireland,2021,50-249,,,,,,,,,,,,,,,6.656666666666666,13.19,6.95,2.48,5.86,,5.096666666666667,,6.656666666666666,5.86,13.19,1,7.329999999999999,
IE,Ireland,2021,GE250,,,,,,,,,,,,,,,21.253333333333334,31.34,17.9,7.645,19.255000000000003,,14.933333333333332,,21.253333333333334,19.255000000000003,31.34,0,12.084999999999997,
IE,Ireland,2023,10-249,,,,,,,,,,6.37,4.645,4.505,,7.890000000000001,7.653333333333333,7.225,2.49,1.9649999999999999,3.8,,4.13,5.173333333333333,7.653333333333333,3.8,7.225,1,3.425,
IE,Ireland,2023,10-49,,,,,,,,,,4.47,3.38,3.3,,7.309999999999999,3.6799999999999997,5.3149999999999995,1.47,1.665,2.29,,3.207,3.7166666666666663,3.6799999999999997,2.29,5.3149999999999995,1,3.0249999999999995,
IE,Ireland,2023,50-249,,,,,,,,,,16.925,11.675,11.18,,9.986666666666666,16.61,17.795,8.16,3.625,12.175,,9.025333333333332,13.26,16.61,12.175,17.795,1,5.620000000000001,
IE,Ireland,2023,GE250,,,,,,,,,,34.045,31.485,31.78,,19.0,20.68,36.405,19.985,10.845,21.835,,20.689,32.43666666666667,20.68,21.835,36.405,0,14.57,
IE,Ireland,2024,10-249,,,,,,,,,,,,,,15.549999999999999,9.726666666666665,13.95,4.915,6.859999999999999,5.550000000000001,,8.21875,,9.726666666666665,5.550000000000001,13.95,1,8.399999999999999,
IE,Ireland,2024,10-49,,,,,,,,,,,,,,14.416666666666666,10.729999999999999,11.89,4.035,6.25,4.28,,7.245416666666667,,10.729999999999999,4.28,11.89,1,7.61,
IE,Ireland,2024,50-249,,,,,,,,,,,,,,20.206666666666667,7.326666666666667,24.97,9.64,10.120000000000001,12.34,,13.076666666666668,,7.326666666666667,12.34,24.97,1,12.629999999999999,
IE,Ireland,2024,GE250,,,,,,,,,,,,,,31.723333333333333,38.230000000000004,51.005,27.49,23.545,30.314999999999998,,28.26833333333333,,38.230000000000004,30.314999999999998,51.005,0,20.690000000000005,
IE,Ireland,2025,10-249,,,,,,,,,,17.240000000000002,12.364999999999998,13.535,,17.30666666666667,10.806666666666667,18.59,5.15,8.43,5.29,,9.942333333333332,14.38,10.806666666666667,5.29,18.59,1,13.3,
IE,Ireland,2025,10-49,,,,,,,,,,15.8,10.684999999999999,11.855,,16.31,8.376666666666667,16.985,4.115,7.785,4.27,,8.867,12.780000000000001,8.376666666666667,4.27,16.985,1,12.715,
