geo,country,year,size_emp,ai__E_AI_BCDP,ai__E_AI_BCST,ai__E_AI_BDDT,ai__E_AI_BEC,ai__E_AI_BIAS,ai__E_AI_BINC,ai__E_AI_BLE,ai__E_AI_BLEG,ai__E_AI_BNU,ai__E_AI_CC,ai__E_AI_CC1SI_DA,ai__E_AI_DA,ai__E_AI_EC,ai__E_AI_PBAM,ai__E_AI_PITS,ai__E_AI_TANY,ai__E_AI_TML,ai__E_AI_TNLG,ai__E_AI_TPA,big_data__E_BDA,big_data__E_BDAEXT,big_data__E_BDAINT,big_data__E_BDAML,big_data__E_BDANL,big_data__E_BDBUY,cloud__E_CC,cloud__E_CC1_S,cloud__E_CC1_SI,cloud__E_CC_DA,cloud__E_CC_PCPU,cloud__E_CC_PCRM,cloud__E_CC_PDB,cloud__E_CC_PDEV,cloud__E_CC_PERP,cloud__E_CC_PFIL,cloud__E_CC_PSEC,data_analytics__E_DA,data_analytics__E_DAEXT,data_analytics__E_DAOWN,data_analytics__E_DASANY,data_analytics__E_DASCRM,data_analytics__E_DASERP,data_analytics__E_DASGE3,data_analytics__E_DASSDS,data_analytics__E_DASWEB,digital_intensity__E_DI3_GELO,digital_intensity__E_DI3_HI,digital_intensity__E_DI3_VHI,digital_intensity__E_DI4_GELO,digital_intensity__E_DI4_HI,digital_intensity__E_DI4_VHI,ecommerce_sales__E_AESELL,ecommerce_sales__E_AWSDS,ecommerce_sales__E_AWSELL,ecommerce_sales__E_AWSFOR,ecommerce_sales__E_AWS_CMP,ecommerce_sales__E_AWS_COWN,ecommerce_sales__E_ESELL,ecommerce_value__E_AWSVAL,ecommerce_value__E_AWSVAL_B2BG,ecommerce_value__E_AWSVAL_B2C,ecommerce_value__E_AWSVAL_CMP,ecommerce_value__E_AWSVAL_CMPQ,ecommerce_value__E_AWSVAL_COWN,ecommerce_value__E_AWSVAL_EU,ecommerce_value__E_AWSVAL_GT1_B2C_GT10WS,ecommerce_value__E_AWSVAL_HM,ecommerce_value__E_AWSVAL_WW,ecommerce_value__E_AXSVAL,ecommerce_value__E_ETURN,ecommerce_value__T_AWS_CMP_GE20,ecommerce_value__T_AWS_GT1_B2C_GT10WS,ict_recruitment__E_ITSPDLA,ict_recruitment__E_ITSPDLET,ict_recruitment__E_ITSPDLWE,ict_recruitment__E_ITSPDSAL,ict_recruitment__E_ITSPRCR2,ict_recruitment__E_ITSPVAC2,ict_training__E_ITSPT2,ict_training__E_ITT2,ict_training__E_ITUST2,target_workflow_automation,target_any_ai,security_concern_index,efficiency_need_proxy,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_capability_index,ict_constraint_index,governance_maturity_proxy,is_sme,adoption_gap_vs_any_ai,security_x_efficiency,deployment_x_data_maturity
HU,Hungary,2012,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.68,,27.435000000000002,,,,56.81,9.25,35.67333333333334,3.826666666666666,,,,,,,,55.165,28.84,,,,,,,32.425,28.72666666666667,42.03,57.5,45.989999999999995,,,,,,,,36.975,44.48625,28.72666666666667,,0,,,
HU,Hungary,2013,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,,48.635000000000005,,,,43.405,22.165000000000003,29.28,18.830000000000002,,,,,18.48,,,30.36,5.05,,4.48,,,,,,,,,,,,,,,,,34.80666666666667,,,,1,,,
HU,Hungary,2013,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72,,50.8,,,,42.81,33.895,30.569999999999997,25.36,,,,,24.963333333333335,,,17.355,2.5,,4.11,,,,,,,,,,,,,,,,,35.11,,,,1,,,
HU,Hungary,2013,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45,,39.19499999999999,,,,46.535000000000004,18.21,29.626666666666665,15.840000000000002,,,,,15.5,,,35.755,7.93,,4.89,,,,,,,,,,,,,,,,,34.059999999999995,,,,1,,,
HU,Hungary,2013,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.56,,27.455,,,,55.915,12.86,34.63666666666667,7.2700000000000005,,,,,7.093333333333334,,,49.75,25.23,,2.68,,,,,,,,,,,,,,,,,37.309999999999995,,,,0,,,
HU,Hungary,2014,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,,,,6.249999999999999,7.75,10.430000000000001,,,14.395,,,,,,,,,,,,,,,,,12.41,,46.435,,,,44.34,20.885,30.793333333333333,16.463333333333335,,,,,16.203333333333333,,,32.545,6.86,,4.5,,,,,11.875,13.053333333333333,6.13,15.120000000000001,12.145,,,,,8.42,,,34.395,11.317499999999999,13.053333333333333,,1,,,
HU,Hungary,2014,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,7.9366666666666665,,,,6.3,7.555000000000001,10.2175,,,13.9825,,,,,,,,,,,,,,,,,11.54,,48.345000000000006,,,,43.255,33.015,32.06,23.283333333333335,,,,,22.956666666666663,,,19.02,4.07,,5.31,,,,,11.09,12.576666666666666,4.59,12.635,10.225,,,,,7.9366666666666665,,,34.38,9.635000000000002,12.576666666666666,,1,,,
HU,Hungary,2014,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,11.32,,,,6.1125,8.772499999999999,11.585,,,16.52,,,,,,,,,,,,,,,,,17.9,,38.93000000000001,,,,49.705,16.505,31.33,13.006666666666666,,,,,12.776666666666666,,,38.06,9.14,,3.84,,,,,16.7,15.463333333333333,15.515,30.28,23.82,,,,,11.32,,,35.51166666666666,21.578750000000003,15.463333333333333,,1,,,
HU,Hungary,2014,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,18.396666666666665,,,,6.9925,9.49,11.3325,,,19.9775,,,,,,,,,,,,,,,,,31.05,,26.21,,,,57.505,15.81,36.5,7.37,,,,,5.843333333333334,,,50.37,32.36,,3.59,,,,,39.42,28.94333333333333,44.875,60.400000000000006,48.82,,,,,18.396666666666665,,,38.255,48.37875,28.94333333333333,,0,,,
HU,Hungary,2015,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,10.770000000000001,,,,5.58,8.0175,10.4175,,,16.075,,,,,,,,,,,,,,,,,13.17,,48.55,,,,43.085,21.545,35.18666666666667,12.51,,,,,12.22,,,31.959999999999997,7.01,,4.7,,,,,9.105,17.906666666666666,6.355,14.870000000000001,11.73,,,,,10.770000000000001,,,34.935,10.515,17.906666666666666,,1,,,
HU,Hungary,2015,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,9.866666666666667,,,,5.5825000000000005,7.702500000000001,10.342500000000001,,,16.0975,,,,,,,,,,,,,,,,,12.12,,50.845,,,,41.81999999999999,27.385,35.85,15.74,,,,,15.383333333333333,,,25.134999999999998,5.04,,5.29,,,,,7.95,17.16,4.86,12.39,9.575,,,,,9.866666666666667,,,34.928333333333335,8.69375,17.16,,1,,,
HU,Hungary,2015,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,16.373333333333335,,,,5.785,9.674999999999999,11.1525,,,16.6075,,,,,,,,,,,,,,,,,20.05,,39.95,,,,49.345,18.83,35.24666666666667,10.64,,,,,10.383333333333333,,,35.47,8.6,,4.23,,,,,16.4,21.526666666666667,15.79,30.53,25.335,,,,,16.373333333333335,,,36.44833333333333,22.01375,21.526666666666667,,1,,,
HU,Hungary,2015,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,25.99,,,,7.9925,11.879999999999999,15.335,,,23.975,,,,,,,,,,,,,,,,,33.04,,27.11,,,,57.485,12.274999999999999,33.99333333333333,7.523333333333333,,,,,7.333333333333333,,,52.199999999999996,28.95,,5.2,,,,,40.38,33.78333333333333,47.175,62.519999999999996,50.95,,,,,25.99,,,39.211666666666666,50.256249999999994,33.78333333333333,,0,,,
HU,Hungary,2016,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,12.226666666666667,,,,7.4825,8.96,12.7675,,,18.56,,,,,,,,,,,,,,,,,14.59,,50.165,,,,45.82,23.31,36.156666666666666,12.716666666666667,,,,,12.423333333333334,,,30.5,7.62,,4.93,,,,,9.530000000000001,20.606666666666666,6.8149999999999995,14.96,11.79,,,,,12.226666666666667,,,36.85833333333333,10.77375,20.606666666666666,,1,,,
HU,Hungary,2016,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,11.089999999999998,,,,7.4925,8.6775,12.59,,,18.13,,,,,,,,,,,,,,,,,13.71,,52.565,,,,45.12,29.51,37.25,15.76,,,,,15.333333333333334,,,23.355,5.73,,5.45,,,,,8.36,20.313333333333333,5.345000000000001,12.565000000000001,9.78,,,,,11.089999999999998,,,37.13166666666667,9.012500000000001,20.313333333333333,,1,,,
HU,Hungary,2016,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,19.076666666666668,,,,7.7725,10.557500000000001,14.0975,,,21.2125,,,,,,,,,,,,,,,,,20.03,,40.105,,,,49.57,19.915,35.93666666666667,10.673333333333332,,,,,10.473333333333333,,,34.735,9.3,,4.46,,,,,16.630000000000003,22.67,15.77,29.52,24.025,,,,,19.076666666666668,,,36.56833333333333,21.48625,22.67,,1,,,
HU,Hungary,2016,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,33.07,,,,9.762500000000001,14.0225,16.9675,,,27.4925,,,,,,,,,,,,,,,,,34.03,,29.93,,,,61.79,16.38,35.513333333333335,8.74,,,,,8.653333333333332,,,45.905,24.57,,7.11,,,,,42.805,38.60666666666666,48.16,65.245,54.51,,,,,33.07,,,41.916666666666664,52.68,38.60666666666666,,0,,,
HU,Hungary,2017,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,16.423333333333336,,,,10.8925,9.5425,13.7475,,,21.125,,,,,,,,,,,,,,,,,14.99,,49.715,20.615000000000002,15.834999999999999,52.215,47.755,28.56,37.49333333333333,14.88,6.286666666666666,,46.09,12.236666666666666,14.596666666666666,38.89,1.2433333333333334,26.465,10.05,2.02,6.25,,,,,10.350000000000001,21.656666666666666,7.245,16.095,12.715,,,,,16.423333333333336,,,36.102000000000004,11.60125,21.656666666666666,,1,,,
HU,Hungary,2017,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,15.270000000000001,,,,10.465,8.7425,13.597499999999998,,,20.377499999999998,,,,,,,,,,,,,,,,,14.09,,51.455,20.48,15.73,51.835,46.92,35.209999999999994,29.210000000000004,27.596666666666664,7.06,,49.74666666666666,8.113333333333333,27.386666666666667,47.47666666666667,1.2166666666666666,18.695,7.8,2.58,8.45,,,,,9.055,21.143333333333334,5.765,13.99,10.98,,,,,15.270000000000001,,,36.006,9.9475,21.143333333333334,,1,,,
HU,Hungary,2017,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,23.49,,,,13.2675,13.6175,14.92,,,25.33,,,,,,,,,,,,,,,,,20.66,,42.495,21.4,16.45,54.425,52.195,25.080000000000002,43.56333333333333,6.493333333333333,5.843333333333334,,44.21333333333333,15.173333333333332,6.16,33.6,1.2833333333333334,30.84,11.84,1.57,4.49,,,,,18.345,24.703333333333333,16.4,29.119999999999997,23.490000000000002,,,,,23.49,,,37.24499999999999,21.838749999999997,24.703333333333333,,1,,,
HU,Hungary,2017,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,39.04333333333333,,,,17.3925,16.3875,18.7975,,,31.83,,,,,,,,,,,,,,,,,35.51,,31.645,23.21,8.515,54.285,60.635,16.34,41.67666666666667,2.5533333333333332,0.4933333333333334,,43.73333333333333,10.363333333333333,2.3299999999999996,29.166666666666668,4.7,48.37,29.42,1.41,6.63,,,,,42.26,40.26333333333333,47.055,62.92,51.615,,,,,39.04333333333333,,,38.117999999999995,50.9625,40.26333333333333,,0,,,
HU,Hungary,2018,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,18.243333333333332,,,,11.7475,10.325,14.802499999999998,,,22.732499999999998,,,,,,,,,,,,,,,,,14.52,,49.155,,13.809999999999999,53.045,47.445,30.035,28.11,25.25,2.78,,50.576666666666675,,0.0,,,24.375,8.83,1.31,7.89,,,,,10.48,23.599999999999998,6.75,15.754999999999999,12.68,,,,,18.243333333333332,,,35.595000000000006,11.416250000000002,23.599999999999998,,1,,,
HU,Hungary,2018,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,16.356666666666666,,,,11.6025,9.7625,14.855,,,21.9075,,,,,,,,,,,,,,,,,13.22,,50.57,,13.965,52.505,46.160000000000004,40.845,23.426666666666666,37.13666666666666,3.1799999999999997,,57.38333333333333,,0.0,,,12.235,6.16,1.53,8.76,,,,,9.51,22.406666666666666,5.335,13.45,10.635,,,,,16.356666666666666,,,35.284000000000006,9.7325,22.406666666666666,,1,,,
HU,Hungary,2018,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,29.603333333333335,,,,13.1325,13.375,15.55,,,27.7075,,,,,,,,,,,,,,,,,22.64,,44.824999999999996,,13.23,56.04,53.760000000000005,25.384999999999998,31.599999999999998,18.656666666666666,2.61,,47.64666666666667,,0.0,,,30.05,10.87,1.13,7.22,,,,,16.435000000000002,29.136666666666667,15.415,29.855,25.174999999999997,,,,,29.603333333333335,,,38.099,21.72,29.136666666666667,,1,,,
HU,Hungary,2018,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,45.57333333333333,,,,19.76,18.6175,23.025,,,36.845,,,,,,,,,,,,,,,,,36.61,,31.83,,8.915000000000001,56.595,60.93,15.745,34.74666666666666,9.086666666666668,0.9633333333333334,,42.86333333333334,,0.0,,,52.325,36.13,0.92,8.13,,,,,46.754999999999995,43.74666666666667,49.965,64.44500000000001,54.144999999999996,,,,,45.57333333333333,,,38.976,53.8275,43.74666666666667,,0,,,
HU,Hungary,2019,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41,,48.519999999999996,19.67,12.020000000000001,53.61,49.47,26.675,28.763333333333335,22.353333333333335,3.233333333333333,,47.88333333333333,8.736666666666666,21.993333333333336,41.24,1.14,28.794999999999998,10.93,1.17,7.84,,,,,9.485,21.669999999999998,7.31,15.5,12.04,,,,,,,,35.606,11.083749999999998,21.669999999999998,,1,,,
HU,Hungary,2019,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45,,49.75,19.145,12.045,53.185,49.160000000000004,30.71,19.903333333333332,33.90333333333333,3.733333333333334,,50.07,4.8,33.54666666666667,47.77666666666667,1.2333333333333334,24.21,9.84,1.41,10.28,,,,,8.285,20.183333333333334,5.869999999999999,13.254999999999999,10.175,,,,,,,,35.518,9.39625,20.183333333333334,,1,,,
HU,Hungary,2019,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55,,43.84,22.485,11.930000000000001,56.019999999999996,51.65,23.724999999999998,36.71333333333333,12.44,2.8200000000000003,,46.330000000000005,12.24,12.066666666666668,35.843333333333334,1.07,32.22,11.89,0.96,5.7,,,,,16.975,28.083333333333332,16.305,29.564999999999998,23.715,,,,,,,,36.798,21.64,28.083333333333332,,1,,,
HU,Hungary,2019,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,,32.14,23.150000000000002,8.26,57.41,61.56,17.285,32.86666666666667,11.99,1.1166666666666667,,43.74,11.786666666666667,11.703333333333333,28.416666666666668,4.653333333333333,50.184999999999995,34.95,1.0,9.55,,,,,48.010000000000005,48.63999999999999,51.455,67.1,55.045,,,,,,,,39.454,55.4025,48.63999999999999,,0,,,
HU,Hungary,2020,10-249,,,,,,,,,,,,,,,,,,,,6.885,7.036666666666666,34.53,0.87,0.315,2.33,25.14,,,,15.626666666666665,11.903333333333334,23.78,,,32.93333333333334,,,,,,,,,,,,,,,,,16.225,,38.68666666666667,,10.693333333333333,39.666666666666664,37.67666666666667,27.310000000000002,34.99666666666667,16.543333333333333,4.21,,47.330000000000005,,16.22,,,27.244999999999997,9.12,1.68,6.31,17.665,19.4,21.06,21.07,6.91,28.610000000000003,6.48,14.6,12.08,,,,6.885,25.14,2.69,,28.589666666666666,10.017499999999998,21.561,,1,,,67.6266
HU,Hungary,2020,10-49,,,,,,,,,,,,,,,,,,,,6.26,6.963333333333334,33.89333333333334,0.825,0.325,2.4966666666666666,23.235,,,,14.840000000000002,11.486666666666666,23.416666666666668,,,31.953333333333333,,,,,,,,,,,,,,,,,15.325,,39.61333333333334,,10.76,39.22666666666667,36.84,37.62,39.55,18.863333333333333,4.346666666666667,,54.06666666666667,,18.586666666666666,,,16.425,8.09,1.85,6.98,16.385,19.675,20.605,20.94,5.93,27.465,5.11,12.14,9.87,,,,6.26,23.235,2.47,,28.352999999999998,8.2625,21.014000000000003,,1,,,57.39045
HU,Hungary,2020,50-249,,,,,,,,,,,,,,,,,,,,10.84,7.526666666666666,37.97666666666667,1.1749999999999998,0.25,1.71,37.265,,,,20.016666666666666,14.37,26.486666666666668,,,38.94333333333333,,,,,,,,,,,,,,,,,21.975,,34.93666666666667,,10.343333333333334,42.34,42.556666666666665,19.52,31.61,14.74,4.283333333333333,,42.06333333333333,,14.346666666666666,,,35.515,10.07,1.52,5.67,22.205000000000002,19.145,23.16,22.150000000000002,13.29,33.06,15.41,30.64,26.51,,,,10.84,37.265,4.088333333333334,,30.430333333333333,21.4625,23.944,,1,,,152.3517416666667
HU,Hungary,2020,GE250,,,,,,,,,,,,,,,,,,,,19.455,11.996666666666668,43.550000000000004,4.9350000000000005,1.68,4.75,59.37,,,,28.51666666666667,19.36,33.17666666666667,,,52.906666666666666,,,,,,,,,,,,,,,,,39.825,,27.673333333333332,,5.983333333333333,45.083333333333336,53.410000000000004,18.02,26.330000000000002,19.02,1.1933333333333334,,44.153333333333336,,18.886666666666667,,,49.765,35.57,0.53,11.11,31.060000000000002,32.48,37.24,36.515,40.52,52.94,48.91,65.45,57.23,,,,19.455,59.37,8.69,,34.394999999999996,53.0275,38.047000000000004,,0,,,515.9253
HU,Hungary,2021,10-249,7.025,16.6875,6.6325,3.075,,11.6275,16.2425,7.297499999999999,5.7524999999999995,,,,3.23,,6.496666666666667,2.785,0.655,0.435,1.0550000000000002,,,,,,,26.244999999999997,32.01333333333333,39.66,,15.583333333333334,10.126666666666667,22.036666666666665,8.206666666666665,8.643333333333333,30.683333333333334,22.650000000000002,,,,,,,,,,34.47,9.41,1.32,,,,20.415,,41.56,16.116666666666667,15.433333333333332,40.98,42.74666666666667,25.5,31.16,19.18,6.636666666666667,,43.696666666666665,6.3500000000000005,18.73,43.04666666666666,0.9366666666666666,29.779999999999998,10.56,3.38,8.01,,,,,,,,,,1.0550000000000002,2.785,9.798214285714286,0.7150000000000002,25.754999999999995,,15.066666666666665,32.227,,,14.573333333333334,1,1.73,7.005723214285716,
HU,Hungary,2021,10-49,7.0475,16.7225,6.22,3.405,,11.065,16.8725,7.250000000000001,6.0625,,,,2.91,,6.56,2.625,0.6,0.445,0.975,,,,,,,23.715,30.546666666666667,38.413333333333334,,14.63,9.0,21.12,7.246666666666667,7.68,28.94,21.209999999999997,,,,,,,,,,31.51,7.9,1.05,,,,19.36,,42.27,15.38,15.623333333333333,40.516666666666666,42.18,35.355,31.36333333333333,25.540000000000003,6.886666666666667,,50.02,5.296666666666667,24.916666666666668,50.77666666666667,0.8333333333333334,19.14,8.99,3.28,9.03,,,,,,,,,,0.975,2.625,9.7975,0.6733333333333333,24.226333333333333,,13.486666666666666,31.99,,,13.884999999999998,1,1.65,6.596983333333333,
HU,Hungary,2021,50-249,7.1125,16.93,8.315000000000001,1.9075,,13.985,14.2425,7.64,4.7124999999999995,,,,5.226666666666667,,6.25,3.8049999999999997,1.0,0.375,1.525,,,,,,,42.135,40.470000000000006,47.660000000000004,,20.76,15.726666666666667,27.456666666666667,12.969999999999999,13.426666666666668,40.28666666666667,30.403333333333332,,,,,,,,,,53.4,19.05,3.04,,,,27.055,,38.85,20.323333333333334,14.396666666666667,43.74666666666667,46.413333333333334,19.16,32.29666666666667,13.81,6.683333333333334,,39.42,7.656666666666667,13.51,37.37,1.0833333333333333,36.78,11.88,3.47,7.14,,,,,,,,,,1.525,3.8049999999999997,10.018928571428571,0.9666666666666667,34.72766666666667,,25.163333333333338,34.092333333333336,,,18.326666666666668,1,2.28,9.684964285714285,
HU,Hungary,2021,GE250,10.805,18.6625,12.21,2.945,,13.4025,17.5375,8.42,4.842499999999999,,,,8.67,,12.456666666666665,13.29,3.87,0.99,5.7,,,,,,,64.83000000000001,52.43,59.25,,33.36333333333333,22.03,38.233333333333334,16.843333333333334,20.72,57.06999999999999,40.50666666666667,,,,,,,,,,82.0,35.1,10.91,,,,46.36,,33.193333333333335,18.896666666666665,11.133333333333333,46.473333333333336,57.129999999999995,21.335,33.54,14.013333333333334,1.74,,45.81666666666666,13.14,13.799999999999999,29.383333333333336,5.036666666666666,43.805,30.27,2.53,12.03,,,,,,,,,,5.7,13.29,11.997500000000002,3.52,46.772000000000006,,42.669999999999995,38.858,,,26.481666666666666,0,7.589999999999999,42.23120000000001,
HU,Hungary,2022,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.73,20.98,2.58,21.72,,41.87,15.223333333333334,15.506666666666668,40.93333333333333,45.95666666666667,28.855,38.92333333333334,13.646666666666667,4.97,,47.6,6.233333333333333,13.18,45.31666666666667,1.02,26.57,10.85,3.25,7.59,20.709999999999997,16.62,19.89,22.06,7.14,31.03,7.7,16.69,13.54,,,,,,,25.096666666666664,33.19733333333333,11.2675,22.062,,1,,,
HU,Hungary,2022,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56,17.87,1.79,20.705,,42.839999999999996,14.686666666666667,15.443333333333333,40.66,45.75333333333333,40.54,44.74333333333333,15.613333333333335,5.57,,54.78666666666666,5.673333333333333,15.270000000000001,53.876666666666665,0.81,13.299999999999999,7.67,2.53,7.47,19.91,15.11,17.830000000000002,20.665000000000003,5.82,29.389999999999997,5.79,14.02,11.24,,,,,,,22.40666666666667,33.08033333333333,9.2175,20.581,,1,,,
HU,Hungary,2022,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.12,41.38,7.75,28.22,,37.56,18.503333333333334,15.903333333333334,42.60666666666666,47.796666666666674,21.56,35.26666666666667,12.436666666666667,4.646666666666667,,43.06,7.113333333333333,11.82,39.306666666666665,1.2833333333333334,35.745000000000005,14.61,4.1,7.73,23.82,21.409999999999997,26.295,26.815,15.79,36.855,20.23,34.16,28.58,,,,,,,42.75,34.41733333333333,24.689999999999998,27.038999999999998,,1,,,
HU,Hungary,2022,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.52,55.83,30.49,47.965,,36.166666666666664,24.14,13.68,48.326666666666675,58.97666666666667,16.77,33.376666666666665,11.136666666666665,1.8033333333333335,,42.70666666666667,8.44,10.806666666666667,31.850000000000005,4.22,46.635,26.82,7.61,11.56,37.93,37.43,41.1,38.47,47.39,57.575,53.55,70.69,59.95,,,,,,,61.28,41.023,57.894999999999996,42.501,,0,,,
HU,Hungary,2023,10-249,11.4075,15.290000000000001,11.819999999999999,8.0175,,13.677499999999998,18.975,13.9225,6.7475,2.71,2.045,2.535,3.7100000000000004,8.0,7.546666666666667,3.385,0.865,0.94,1.4249999999999998,,,,,,,44.845,46.199999999999996,52.193333333333335,29.119999999999997,22.929999999999996,11.87,31.713333333333328,12.553333333333333,14.246666666666668,41.56666666666666,37.36333333333334,53.805,23.75,34.06,50.32,14.06,38.85666666666667,19.573333333333334,6.5566666666666675,13.723333333333331,53.16,17.26,3.59,,,,22.925,,43.82,,17.59,42.13,47.306666666666665,21.095,33.233333333333334,14.159999999999998,4.6,,42.79666666666666,,13.743333333333332,,,36.925,16.04,3.8,9.43,,,,,,,,,,1.4249999999999998,3.385,13.301428571428572,19.22583333333333,28.27285714285714,41.23277777777778,24.67,34.754333333333335,,,22.455000000000002,1,1.96,255.73104880952377,1165.7684357142857
HU,Hungary,2023,10-49,11.9425,15.235,12.5425,8.925,,13.392499999999998,19.75,14.6125,7.057500000000001,2.37,1.755,2.255,3.5533333333333332,7.543333333333334,8.036666666666667,3.0549999999999997,0.765,0.8200000000000001,1.19,,,,,,,42.26,44.88666666666666,50.94,27.155,22.106666666666666,10.803333333333335,30.930000000000003,11.433333333333332,12.386666666666668,39.96666666666666,36.03666666666667,52.385,24.509999999999998,31.755000000000003,48.24,13.003333333333332,36.85666666666667,18.213333333333335,5.913333333333333,13.316666666666668,50.27,15.72,3.08,,,,21.835,,44.553333333333335,,17.94666666666667,41.74666666666667,47.050000000000004,21.385,32.56666666666667,15.023333333333333,4.033333333333333,,43.556666666666665,,14.773333333333333,,,37.22,17.22,3.88,9.35,,,,,,,,,,1.19,3.0549999999999997,13.771428571428572,18.490555555555556,27.09738095238095,39.61277777777778,23.023333333333337,34.626333333333335,,,22.03666666666667,1,1.8649999999999998,254.6413650793651,1073.402530026455
HU,Hungary,2023,50-249,8.745000000000001,15.665000000000001,8.2125,3.4400000000000004,,15.2125,15.145,10.509999999999998,5.22,4.95,3.95,4.38,4.753333333333333,9.88,5.849999999999999,5.59,1.525,1.72,2.99,,,,,,,61.91,54.800000000000004,60.65333333333333,42.084999999999994,28.13333333333333,18.043333333333333,36.96,19.066666666666666,24.826666666666664,51.61666666666667,45.75666666666666,63.17,18.740000000000002,49.24,63.02,20.033333333333335,50.69333333333333,27.353333333333335,10.13,16.37,72.48,27.61,6.98,,,,30.130000000000003,,40.76666666666667,,15.486666666666666,44.56666666666666,49.556666666666665,20.73,34.193333333333335,12.959999999999999,5.386666666666667,,41.76,,12.306666666666667,,,36.585,14.62,3.71,9.51,,,,,,,,,,2.99,5.59,10.989999999999998,23.7175,35.869523809523805,51.18111111111111,35.690000000000005,36.101333333333336,,,25.80333333333333,1,2.5999999999999996,260.65532499999995,1835.8420835978832
HU,Hungary,2023,GE250,13.287500000000001,20.42,14.4975,8.11,,18.6925,19.845,11.905000000000001,6.672499999999999,16.86,13.56,15.27,11.996666666666668,10.883333333333333,13.523333333333333,17.43,5.81,2.16,10.14,,,,,,,85.84,67.52666666666667,75.74666666666667,66.25,43.82333333333333,29.77,46.89333333333334,30.046666666666667,31.66,71.2,55.99666666666667,75.85,17.29,68.44,75.67333333333333,26.419999999999998,70.84,37.586666666666666,28.703333333333333,16.97,93.55,49.94,17.46,,,,49.19,,34.24,,13.653333333333334,46.903333333333336,61.076666666666675,15.775,32.67666666666667,11.173333333333334,1.29,,42.56333333333333,,10.68,,,48.975,29.5,2.84,10.86,,,,,,,,,,10.14,17.43,15.25107142857143,30.08611111111111,49.36809523809524,63.03666666666666,53.650000000000006,41.012666666666675,,,34.760000000000005,0,7.289999999999999,458.8454295634921,3112.0001634920636
